Date,Open,High,Low,Close,Adj Close,Volume
2009-12-31,43.349998474121094,43.84000015258789,43.099998474121094,43.209999084472656,36.2270622253418,2123400
2010-01-04,43.4900016784668,43.88999938964844,43.279998779296875,43.459999084472656,36.436649322509766,2750500
2010-01-05,43.5,44.25,43.400001525878906,44.18000030517578,37.040306091308594,2575800
2010-01-06,44.2400016784668,44.560001373291016,43.77000045776367,44.40999984741211,37.233131408691406,3215300
2010-01-07,44.43000030517578,44.56999969482422,44.0099983215332,44.290000915527344,37.132530212402344,2615000
2010-01-08,44.380001068115234,44.56999969482422,44.0099983215332,44.380001068115234,37.20797348022461,1934600
2010-01-11,44.869998931884766,44.900001525878906,43.65999984741211,43.97999954223633,36.87261199951172,3276000
2010-01-12,43.75,43.939998626708984,43.0099983215332,43.439998626708984,36.419883728027344,2973600
2010-01-13,43.61000061035156,44.470001220703125,43.61000061035156,44.36000061035156,37.19121170043945,2799900
2010-01-14,44.349998474121094,44.65999984741211,44.040000915527344,44.61000061035156,37.40080642700195,4387600
2010-01-15,44.4900016784668,45.0,43.79999923706055,44.0,36.88938903808594,3130300
2010-01-19,44.060001373291016,44.380001068115234,43.77000045776367,44.189998626708984,37.048683166503906,1995700
2010-01-20,44.02000045776367,44.43000030517578,43.779998779296875,44.33000183105469,37.16606140136719,3053000
2010-01-21,44.41999816894531,44.5,43.779998779296875,43.97999954223633,36.87261199951172,3301000
2010-01-22,43.83000183105469,44.59000015258789,42.06999969482422,42.18000030517578,35.36351013183594,4021100
2010-01-25,42.560001373291016,43.5,42.560001373291016,43.20000076293945,36.21867752075195,3857100
2010-01-26,43.16999816894531,43.16999816894531,42.150001525878906,42.540000915527344,35.665321350097656,3730800
2010-01-27,42.58000183105469,42.810001373291016,41.810001373291016,42.65999984741211,35.765926361083984,3584400
2010-01-28,42.7400016784668,43.310001373291016,41.869998931884766,42.31999969482422,35.48088836669922,3739600
2010-01-29,42.38999938964844,42.810001373291016,42.2400016784668,42.45000076293945,35.589874267578125,3757100
2010-02-01,42.95000076293945,43.150001525878906,42.279998779296875,43.08000183105469,36.118064880371094,2711800
2010-02-02,43.06999969482422,43.09000015258789,42.279998779296875,43.029998779296875,36.07615280151367,2360800
